"date","chart_id","series_id","series_name","country","value","axis","unit","source","source_url"
"2009-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.025,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2009-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.003,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2009-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.901,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2009-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.065,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2009-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.433,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.6,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.928,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.525,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.902,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.073,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.004,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.63,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.664,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.907,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.063,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.139,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2010-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.793,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.884,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.508,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.149,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.116,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.449,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.035,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.227,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.818,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.865,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.763,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.655,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2011-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.644,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.59,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.683,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.845,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.893,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.111,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.654,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.278,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.615,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.102,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.675,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.144,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2012-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.795,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.221,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.516,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.856,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.89,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.286,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.828,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.948,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.663,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.319,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.377,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.792,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2013-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.45,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.594,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.188,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.401,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.338,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.754,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.816,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.649,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",100.626,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.115,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.141,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.455,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2014-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.232,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.465,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.334,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.183,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.488,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.357,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.273,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.743,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.506,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.486,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.827,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.236,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2015-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.422,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",107.327,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",107.769,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.63,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.848,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.06,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.886,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.305,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.017,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.214,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.622,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.315,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2016-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.134,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.753,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.671,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.882,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",109.855,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",108.738,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",107.536,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.671,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.373,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.835,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.047,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.441,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2017-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",105.78,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",106.073,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",104.561,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.917,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.157,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.912,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",103.679,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.503,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",102.086,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.265,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-10-01","toll_mileage","toll_de","Germany toll mileage","Germany",101.024,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-11-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.876,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2018-12-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.769,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-01-01","toll_mileage","toll_de","Germany toll mileage","Germany",99.468,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-02-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.945,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-03-01","toll_mileage","toll_de","Germany toll mileage","Germany",98.472,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-04-01","toll_mileage","toll_de","Germany toll mileage","Germany",97.291,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-05-01","toll_mileage","toll_de","Germany toll mileage","Germany",96.959,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-06-01","toll_mileage","toll_de","Germany toll mileage","Germany",96.724,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-07-01","toll_mileage","toll_de","Germany toll mileage","Germany",97.402,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-08-01","toll_mileage","toll_de","Germany toll mileage","Germany",97.213,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
"2019-09-01","toll_mileage","toll_de","Germany toll mileage","Germany",96.647,"left","index","Destatis/BALM Lkw-Maut-Fahrleistungsindex","https://www.destatis.de/DE/Service/EXSTAT/Datensaetze/lkw-maut-artikel.html"
